,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Maternal Disorders,HIV/AIDS,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Diarrheal Diseases,Neoplasms,Diabetes Mellitus,Chronic Kidney Disease,Protein-Energy Malnutrition,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases
529,Hungary,HUN,2009,67,3671,797,34,0,176,14,73,107,61143,997,257,118,36192,2490,1414,15,5375,4756,7662
530,Hungary,HUN,2010,63,3792,811,35,0,167,13,67,97,60907,1007,238,160,35779,2420,1503,15,5425,4434,7328
531,Hungary,HUN,2011,65,3924,826,35,0,157,11,65,86,60769,1028,224,213,35470,2372,1575,16,5525,4156,7048
532,Hungary,HUN,2012,60,4047,842,37,0,151,10,59,83,60657,1046,219,272,34861,2347,1635,16,5650,3946,6832
533,Hungary,HUN,2013,63,4159,846,36,0,142,12,34,76,59632,1056,217,312,33888,2278,1666,16,5667,3671,6507
534,Hungary,HUN,2014,56,4281,866,35,0,141,9,48,71,60026,1097,208,338,34052,2304,1728,16,5815,3614,6467
535,Hungary,HUN,2015,62,4432,898,36,0,144,13,34,71,61730,1155,207,364,34557,2407,1809,16,6037,3621,6542
536,Hungary,HUN,2016,53,4538,891,34,0,137,11,32,62,60133,1175,177,341,33971,2410,1806,16,5987,3485,6342
537,Hungary,HUN,2017,52,4663,917,34,0,139,13,38,60,61561,1235,157,328,34277,2513,1863,16,6120,3497,6395
538,Hungary,HUN,2018,52,4771,935,34,0,136,10,38,63,62751,1237,147,296,34832,2545,1859,16,6113,3569,6511
539,Hungary,HUN,2019,50,4850,927,34,0,131,10,37,61,61818,1217,135,268,34293,2497,1821,16,5936,3511,6413
540,Iceland,ISL,1990,3,65,17,1,0,4,0,2,4,760,101,13,1,439,16,13,1,70,13,47
541,Iceland,ISL,1991,3,66,17,1,0,4,0,2,4,765,102,13,1,448,16,13,1,71,13,48
542,Iceland,ISL,1992,3,68,18,1,0,4,0,3,4,768,104,12,1,456,17,13,1,73,13,49
543,Iceland,ISL,1993,3,69,18,1,0,4,0,3,3,768,105,11,1,463,17,13,1,74,13,49
544,Iceland,ISL,1994,2,71,19,1,0,4,0,4,3,777,105,11,1,473,17,14,1,76,13,50
545,Iceland,ISL,1995,2,72,19,1,0,3,0,4,3,780,107,10,1,486,18,14,1,79,14,51
546,Iceland,ISL,1996,2,73,20,1,0,3,0,3,3,774,105,10,1,496,19,15,1,81,14,52
547,Iceland,ISL,1997,2,75,21,1,0,3,0,2,3,768,101,9,1,502,19,15,1,82,14,52
548,Iceland,ISL,1998,2,76,21,1,0,3,0,2,3,757,94,8,1,506,19,16,1,83,14,52
549,Iceland,ISL,1999,2,78,21,1,0,3,0,2,3,735,93,7,1,503,19,16,1,82,14,51
550,Iceland,ISL,2000,2,80,21,1,0,3,0,2,3,710,88,7,2,502,19,16,1,81,14,51
551,Iceland,ISL,2001,2,82,22,1,0,3,0,1,3,709,84,6,2,511,19,17,1,81,14,52
552,Iceland,ISL,2002,2,84,24,1,0,3,0,1,2,710,83,6,2,523,20,18,1,84,14,53
553,Iceland,ISL,2003,2,86,24,1,0,3,0,1,2,698,81,6,2,527,20,19,1,84,14,53
554,Iceland,ISL,2004,2,90,25,1,0,3,0,1,2,689,82,6,2,534,20,20,1,84,14,53
555,Iceland,ISL,2005,2,92,26,1,0,3,0,1,2,684,84,6,3,546,20,21,1,87,14,54
556,Iceland,ISL,2006,2,95,27,1,0,3,0,1,2,690,83,6,3,561,21,22,1,88,15,55
557,Iceland,ISL,2007,2,99,29,1,0,3,0,1,2,688,84,6,3,573,21,23,1,91,15,55
558,Iceland,ISL,2008,2,102,29,1,0,3,0,1,2,677,85,6,3,578,21,24,1,91,15,55
559,Iceland,ISL,2009,2,106,30,1,0,3,0,1,2,676,84,6,4,588,21,25,1,92,15,56
560,Iceland,ISL,2010,2,109,31,1,0,3,0,1,2,669,85,5,4,594,21,26,1,93,15,56
561,Iceland,ISL,2011,1,113,32,1,0,3,0,1,2,673,86,5,4,600,21,27,1,95,15,57
562,Iceland,ISL,2012,1,118,33,2,0,3,0,1,2,681,86,5,4,609,22,28,1,97,15,57
563,Iceland,ISL,2013,1,123,33,2,0,3,0,1,2,678,88,5,4,611,22,29,1,98,15,58
564,Iceland,ISL,2014,1,127,32,2,0,3,0,1,1,659,87,5,4,594,21,29,1,96,15,57
565,Iceland,ISL,2015,1,131,33,2,0,3,0,1,1,671,89,4,5,605,22,30,1,99,16,58
566,Iceland,ISL,2016,1,136,34,2,0,3,0,1,1,678,92,4,5,617,23,31,1,102,16,59
567,Iceland,ISL,2017,1,142,35,2,0,2,0,1,1,688,98,4,5,625,24,32,2,107,16,59
568,Iceland,ISL,2018,1,146,36,2,0,2,0,1,1,701,100,4,5,636,26,33,2,110,17,61
569,Iceland,ISL,2019,1,151,37,2,0,2,0,1,1,724,102,4,5,654,26,33,2,111,17,62
570,Ireland,IRL,1990,31,667,191,18,0,75,3,12,72,13925,1864,159,6,7338,433,417,6,2301,195,838
571,Ireland,IRL,1991,30,692,194,17,0,74,4,19,68,13724,1882,145,7,7388,442,418,5,2312,197,842
572,Ireland,IRL,1992,28,712,199,16,0,71,2,32,64,13649,1893,128,8,7467,450,423,5,2341,202,855
573,Ireland,IRL,1993,27,732,205,16,0,70,2,39,63,13685,1963,120,8,7539,454,432,5,2394,211,878
574,Ireland,IRL,1994,27,751,206,15,0,70,2,35,59,13461,2010,117,9,7488,434,435,5,2383,216,887
575,Ireland,IRL,1995,28,774,212,15,0,70,1,54,57,13531,2130,126,10,7602,439,447,5,2442,227,916
576,Ireland,IRL,1996,27,798,215,15,0,68,3,37,55,13288,2190,128,10,7591,438,452,5,2434,238,936
577,Ireland,IRL,1997,36,819,217,15,0,63,3,18,55,13042,2233,131,9,7647,434,449,6,2439,253,971
578,Ireland,IRL,1998,30,837,221,15,0,65,2,16,54,12805,2280,130,8,7725,440,453,7,2428,267,992
579,Ireland,IRL,1999,26,860,227,16,0,64,2,23,52,12692,2370,134,10,7869,452,460,8,2420,284,1028
580,Ireland,IRL,2000,36,882,229,16,0,65,2,5,52,12214,2307,132,11,7903,447,461,8,2308,298,1041
581,Ireland,IRL,2001,24,904,230,15,0,63,4,12,46,11553,2177,136,13,7856,438,454,8,2185,310,1031
582,Ireland,IRL,2002,24,931,233,15,0,62,4,11,44,11134,2087,127,15,7897,442,458,8,2117,314,1031
583,Ireland,IRL,2003,22,956,239,15,0,56,1,17,41,10683,1988,123,16,7960,446,461,8,2062,320,1025
584,Ireland,IRL,2004,20,987,244,15,0,57,1,13,39,10332,1876,114,18,8083,457,473,8,2014,333,1029
585,Ireland,IRL,2005,20,1026,251,14,0,56,3,8,37,9996,1781,105,21,8111,463,482,7,1976,343,1037
586,Ireland,IRL,2006,19,1069,261,13,0,56,2,4,38,9850,1709,104,23,8278,475,508,7,1968,363,1056
587,Ireland,IRL,2007,19,1105,267,13,0,56,3,15,38,9602,1571,102,30,8387,464,510,7,1962,375,1070
588,Ireland,IRL,2008,17,1144,275,13,0,57,4,18,36,9452,1505,112,34,8560,456,515,7,1960,388,1078
589,Ireland,IRL,2009,16,1186,285,12,0,57,5,16,35,9347,1456,108,37,8746,454,529,7,1995,398,1089
590,Ireland,IRL,2010,15,1225,288,11,0,51,5,13,33,8991,1369,112,39,8711,437,528,6,1964,383,1054
591,Ireland,IRL,2011,13,1284,307,10,0,53,4,13,32,9254,1377,106,42,9017,446,563,6,2078,397,1084
592,Ireland,IRL,2012,13,1334,322,10,0,53,4,12,31,9393,1383,103,45,9148,447,597,5,2151,401,1099
593,Ireland,IRL,2013,12,1374,335,9,0,51,3,12,29,9457,1385,103,49,9289,446,613,5,2213,394,1094
594,Ireland,IRL,2014,11,1417,345,9,0,51,2,9,28,9436,1407,98,53,9389,437,618,5,2258,384,1088
595,Ireland,IRL,2015,11,1472,361,9,0,50,2,10,27,9616,1475,95,54,9537,444,639,5,2337,386,1093
596,Ireland,IRL,2016,10,1521,369,9,0,47,2,10,28,9685,1527,85,51,9627,455,644,5,2366,381,1102
597,Ireland,IRL,2017,10,1569,381,10,0,46,2,9,28,9851,1585,83,50,9843,469,659,6,2423,383,1122
598,Ireland,IRL,2018,10,1613,394,10,0,46,2,9,29,10094,1649,78,50,10113,486,679,6,2485,385,1146
599,Ireland,IRL,2019,10,1657,407,10,0,45,2,9,30,10347,1713,74,49,10384,502,700,6,2548,388,1170
600,Italy,ITA,1990,259,14440,4300,100,0,625,54,1863,964,226510,8630,2517,118,150468,17878,8391,26,24263,18129,29518
601,Italy,ITA,1991,256,15286,4459,108,0,618,42,2562,933,229027,8487,2467,112,153729,18101,8451,28,24508,17993,29522
602,Italy,ITA,1992,250,16083,4527,116,0,599,48,3189,884,226587,8297,2356,106,155014,17901,8404,32,24284,17581,29078
603,Italy,ITA,1993,242,16943,4619,132,0,564,35,3860,850,226276,8254,2123,98,156976,17643,8485,40,24214,17312,28923
604,Italy,ITA,1994,239,17869,4693,153,0,541,32,4429,827,226536,8383,1922,90,159152,17547,8641,49,24348,17105,28827
605,Italy,ITA,1995,236,18823,4769,181,0,511,28,4720,817,225869,8516,1805,81,160486,17653,8757,69,24421,16737,28513
606,Italy,ITA,1996,239,19769,4866,203,0,490,28,4346,792,226093,8711,1764,79,162212,17849,8952,86,24495,16401,28303
607,Italy,ITA,1997,241,20568,4939,225,0,480,31,2522,758,226563,9085,1647,78,163875,17867,9162,103,24799,16221,28255
608,Italy,ITA,1998,240,21400,5040,250,0,462,30,1438,724,228897,9526,1503,77,166834,18151,9390,123,25196,16172,28460
609,Italy,ITA,1999,240,22162,5054,268,0,450,26,1152,685,225558,9714,1442,78,167759,18108,9409,141,25286,15799,28052
610,Italy,ITA,2000,232,23095,5086,286,0,452,27,1017,640,221750,9672,1332,89,168116,18007,9556,158,25045,15410,27593
611,Italy,ITA,2001,225,24693,5194,311,0,443,23,985,601,219673,9450,1313,107,169591,18044,9759,181,25002,15114,27344
612,Italy,ITA,2002,224,26828,5356,346,0,444,27,978,574,220075,9424,1240,132,170780,18239,10049,210,25515,14844,27198
613,Italy,ITA,2003,224,29170,5547,396,0,435,32,1333,547,221266,9286,1188,184,172929,18686,10367,257,26469,14646,27089
614,Italy,ITA,2004,221,30984,5521,400,0,421,26,1158,496,210895,8720,1179,215,170704,18120,10472,267,25780,13934,26127
615,Italy,ITA,2005,217,32693,5690,432,0,419,24,1105,479,210368,8837,1129,260,171231,18334,10801,294,26195,13699,26031
616,Italy,ITA,2006,216,34184,5876,469,0,419,26,987,469,210082,8846,1122,307,172461,18535,11204,325,26286,13429,26019
617,Italy,ITA,2007,211,35446,6120,511,0,422,26,1027,460,211335,9018,1104,367,174694,18925,11702,359,26715,13320,26230
618,Italy,ITA,2008,212,36488,6372,550,0,424,28,964,452,212473,9235,1104,444,177251,19277,12236,387,27110,13231,26522
619,Italy,ITA,2009,209,37394,6597,576,0,417,35,885,447,212468,9448,1086,523,179228,19585,12657,407,27417,13091,26720
620,Italy,ITA,2010,206,38341,6732,605,0,405,29,835,434,210138,9602,1024,617,179568,19515,13009,429,27325,12731,26604
621,Italy,ITA,2011,207,39890,6950,649,0,407,28,804,431,213028,10085,963,722,181479,19920,13674,462,27729,12570,26852
622,Italy,ITA,2012,207,41044,7157,683,0,401,25,845,424,214765,10513,921,834,183217,20169,14309,491,28140,12425,27086
623,Italy,ITA,2013,197,41753,7225,689,0,406,25,749,405,212517,10653,869,919,182582,19986,14495,501,27970,12105,26822
624,Italy,ITA,2014,193,42619,7361,707,0,378,19,671,401,212651,10911,820,1008,183059,19936,14813,517,28162,11918,26777
625,Italy,ITA,2015,197,43971,7690,752,0,376,23,667,414,221430,11663,792,1117,186938,20751,15629,549,29395,12183,27555
626,Italy,ITA,2016,187,45193,7666,757,0,360,18,677,408,219535,11703,737,1171,185133,20229,15724,557,29520,11890,27131
627,Italy,ITA,2017,186,46328,7720,754,0,355,19,661,410,224147,11834,684,1070,186417,20533,15781,553,29922,12010,27425
628,Italy,ITA,2018,186,47607,7904,765,0,354,19,641,420,231365,12144,642,1041,189590,21166,16201,561,30723,12282,28071
629,Italy,ITA,2019,185,48763,8036,773,0,351,18,621,426,236507,12393,605,1012,192052,21590,16513,565,31345,12450,28523
630,Latvia,LVA,1990,55,610,156,26,0,441,11,41,139,19368,383,205,9,5626,186,79,11,750,248,798
631,Latvia,LVA,1991,53,625,155,25,0,463,10,43,141,19405,403,212,9,5635,199,80,10,717,266,826
632,Latvia,LVA,1992,52,639,156,24,0,488,10,73,159,19918,432,203,9,5738,216,83,10,697,290,867
633,Latvia,LVA,1993,56,653,166,23,0,554,10,74,207,22027,510,177,9,6285,257,91,9,733,362,1004
634,Latvia,LVA,1994,56,659,173,21,0,609,11,81,258,23497,584,156,8,6711,291,99,7,753,432,1124
635,Latvia,LVA,1995,51,657,165,17,0,528,7,93,259,22032,552,145,6,6298,282,97,6,672,430,1089
636,Latvia,LVA,1996,40,660,151,10,0,381,5,82,226,19321,456,129,6,5532,246,96,4,559,369,960
637,Latvia,LVA,1997,33,672,149,8,0,349,7,92,221,18700,428,115,5,5419,244,99,3,527,361,949
638,Latvia,LVA,1998,29,685,155,6,0,349,8,89,234,19316,447,110,6,5709,264,105,2,522,397,1018
639,Latvia,LVA,1999,25,693,152,5,0,322,7,96,215,18422,432,99,5,5537,256,105,2,484,383,985
640,Latvia,LVA,2000,22,697,152,6,0,294,5,95,199,17900,437,90,5,5481,250,104,1,461,388,987
641,Latvia,LVA,2001,21,704,160,7,0,305,5,83,198,18682,466,84,5,5773,271,113,2,473,430,1060
642,Latvia,LVA,2002,20,711,161,7,0,283,2,81,176,18420,479,81,4,5771,269,116,2,468,434,1060
643,Latvia,LVA,2003,18,722,166,7,0,252,3,97,159,18379,473,78,4,5780,277,120,2,462,439,1071
644,Latvia,LVA,2004,17,733,167,7,0,241,3,80,144,18163,473,75,3,5832,277,128,2,457,451,1078
645,Latvia,LVA,2005,17,743,173,7,0,254,2,84,141,18604,505,73,3,6109,296,144,2,474,494,1140
646,Latvia,LVA,2006,18,755,183,8,0,257,3,98,137,19287,519,75,4,6447,337,166,2,489,550,1218
647,Latvia,LVA,2007,18,764,184,8,0,244,5,95,122,18773,491,77,4,6456,358,191,2,489,566,1225
648,Latvia,LVA,2008,16,775,181,8,0,211,3,118,101,17555,438,68,4,6207,357,210,2,463,523,1137
649,Latvia,LVA,2009,14,791,179,8,0,188,4,105,89,16856,408,60,4,6102,371,225,2,446,497,1088
650,Latvia,LVA,2010,12,808,179,8,0,186,3,131,81,16628,396,52,4,6111,382,242,2,446,484,1068
651,Latvia,LVA,2011,11,829,179,8,0,165,1,128,73,16290,389,52,4,6063,376,259,1,441,459,1029
652,Latvia,LVA,2012,10,855,180,8,0,156,3,138,69,16142,386,49,4,5998,371,275,1,443,446,1013
653,Latvia,LVA,2013,10,885,185,7,0,155,2,148,69,16414,397,44,5,6092,379,295,1,451,458,1042
654,Latvia,LVA,2014,10,908,182,6,0,154,3,141,63,15979,383,40,5,5966,371,297,1,445,443,1012
655,Latvia,LVA,2015,10,928,183,6,0,142,7,144,62,15740,372,37,5,5842,360,295,1,441,431,991
656,Latvia,LVA,2016,9,948,182,6,0,129,3,134,56,15514,354,32,4,5635,345,277,1,429,402,951
657,Latvia,LVA,2017,9,970,185,6,0,127,3,128,55,15548,352,31,4,5608,340,270,1,429,396,947
658,Latvia,LVA,2018,8,1002,188,5,0,124,3,123,54,15702,352,29,4,5609,337,267,1,432,392,946
659,Latvia,LVA,2019,8,1031,190,5,0,122,2,118,53,15779,350,27,4,5601,335,263,1,433,388,945
660,Lithuania,LTU,1990,55,855,146,24,0,548,14,28,257,20866,376,262,15,7018,198,116,10,1473,353,911
661,Lithuania,LTU,1991,58,877,150,22,0,600,12,31,292,21748,398,308,16,7355,219,125,9,1467,391,976
662,Lithuania,LTU,1992,60,898,149,16,0,605,11,22,307,21597,408,318,15,7289,223,131,7,1388,409,998
663,Lithuania,LTU,1993,62,927,160,10,0,640,8,26,382,23740,449,282,15,7953,253,157,4,1479,480,1130
664,Lithuania,LTU,1994,67,937,162,8,0,676,8,48,440,24268,471,240,14,8160,264,179,3,1463,542,1212
665,Lithuania,LTU,1995,57,938,157,6,0,620,8,56,457,23619,471,201,13,8048,262,188,3,1380,563,1231
666,Lithuania,LTU,1996,51,939,152,4,0,525,6,31,420,22290,451,163,11,7681,248,188,2,1268,541,1184
667,Lithuania,LTU,1997,46,943,150,4,0,484,7,26,388,21289,446,142,9,7429,235,190,2,1179,539,1167
668,Lithuania,LTU,1998,40,949,155,4,0,462,7,42,381,21229,468,124,8,7596,238,204,2,1155,585,1233
669,Lithuania,LTU,1999,37,951,156,4,0,454,5,67,357,20598,473,110,7,7597,229,212,2,1103,605,1254
670,Lithuania,LTU,2000,35,957,158,4,0,416,4,57,337,20116,483,96,6,7634,227,214,2,1066,648,1305
671,Lithuania,LTU,2001,33,969,171,4,0,432,4,60,349,21048,516,85,6,7991,235,230,2,1084,752,1460
672,Lithuania,LTU,2002,34,977,177,4,0,410,5,60,345,20968,537,79,6,7965,235,234,2,1062,803,1533
673,Lithuania,LTU,2003,33,990,187,4,0,386,2,70,345,21231,565,77,6,8058,237,240,2,1045,886,1651
674,Lithuania,LTU,2004,32,1005,195,4,0,374,4,85,342,21346,596,75,5,8077,240,243,2,1018,967,1766
675,Lithuania,LTU,2005,32,1026,213,4,0,399,3,62,371,22657,663,73,5,8483,262,259,2,1041,1147,2027
676,Lithuania,LTU,2006,32,1047,227,4,0,403,1,63,379,23327,701,72,5,8640,270,268,2,1041,1313,2262
677,Lithuania,LTU,2007,32,1062,239,5,0,415,2,76,383,23757,737,70,6,9074,276,272,2,1046,1455,2464
678,Lithuania,LTU,2008,29,1081,245,5,0,368,3,84,336,23217,690,66,6,8931,266,263,2,975,1389,2410
679,Lithuania,LTU,2009,24,1101,239,4,0,308,1,78,274,21659,609,61,6,8383,241,240,2,888,1198,2181
680,Lithuania,LTU,2010,23,1132,247,4,0,294,2,89,257,21923,582,57,7,8535,240,240,2,877,1171,2191
681,Lithuania,LTU,2011,22,1173,252,4,0,272,2,78,241,21835,567,52,8,8428,239,242,2,857,1131,2170
682,Lithuania,LTU,2012,21,1219,258,4,0,255,3,68,231,21766,561,44,9,8371,241,245,2,840,1091,2160
683,Lithuania,LTU,2013,22,1275,268,5,0,245,2,65,224,22140,584,41,10,8453,244,255,2,841,1088,2205
684,Lithuania,LTU,2014,19,1326,268,5,0,229,2,75,208,21628,562,42,11,8251,236,254,2,808,1009,2120
685,Lithuania,LTU,2015,19,1373,278,5,0,213,3,69,199,22135,580,43,14,8409,245,266,2,818,999,2149
686,Lithuania,LTU,2016,18,1414,282,5,0,204,2,76,190,22068,586,40,16,8404,249,272,2,810,975,2131
687,Lithuania,LTU,2017,17,1449,276,5,0,175,2,67,164,21153,545,32,17,7956,247,267,3,772,869,1963
688,Lithuania,LTU,2018,16,1494,278,5,0,172,2,64,158,21346,539,31,15,7947,241,264,2,785,847,1920
689,Lithuania,LTU,2019,16,1542,276,4,0,168,2,61,152,21301,531,29,14,7870,238,262,2,779,830,1882
690,Luxembourg,LUX,1990,3,94,29,4,0,4,1,5,4,1685,88,16,4,1039,59,52,3,176,100,187
691,Luxembourg,LUX,1991,3,98,30,4,0,4,1,7,4,1664,89,16,4,1048,60,52,3,181,100,188
692,Luxembourg,LUX,1992,3,102,30,4,0,4,1,8,4,1631,90,15,5,1047,61,53,3,183,98,188
693,Luxembourg,LUX,1993,2,106,31,4,0,4,1,10,4,1609,92,14,5,1054,61,55,4,188,98,188
694,Luxembourg,LUX,1994,2,110,31,4,0,4,1,10,4,1573,91,13,5,1052,60,56,4,189,97,188
695,Luxembourg,LUX,1995,2,114,32,4,0,4,1,11,4,1552,93,12,5,1059,61,59,4,188,98,188
696,Luxembourg,LUX,1996,2,117,32,4,0,4,1,9,3,1539,97,12,5,1059,61,61,4,186,98,189
697,Luxembourg,LUX,1997,2,120,33,4,0,3,1,6,3,1513,101,11,5,1058,59,64,4,186,97,189
698,Luxembourg,LUX,1998,2,124,34,4,0,3,1,4,3,1489,105,12,6,1068,57,66,4,184,97,191
699,Luxembourg,LUX,1999,2,127,35,4,0,3,1,4,3,1461,110,11,6,1070,57,68,4,185,99,194
700,Luxembourg,LUX,2000,2,131,37,5,0,3,0,4,3,1445,112,11,7,1085,58,73,4,183,99,197
701,Luxembourg,LUX,2001,2,133,37,5,0,3,0,4,3,1406,114,11,7,1075,57,74,4,179,97,194
702,Luxembourg,LUX,2002,2,135,38,5,0,3,0,4,3,1392,119,10,8,1084,58,76,4,181,96,192
703,Luxembourg,LUX,2003,2,135,39,5,0,3,0,4,2,1365,120,9,9,1089,58,77,4,178,94,191
704,Luxembourg,LUX,2004,2,137,41,5,0,3,0,4,2,1355,119,8,10,1112,59,79,5,180,94,193
705,Luxembourg,LUX,2005,1,141,42,5,0,3,0,3,2,1344,119,7,11,1122,60,81,5,182,92,193
706,Luxembourg,LUX,2006,1,145,44,5,0,3,0,3,2,1333,118,7,12,1135,61,83,5,182,93,194
707,Luxembourg,LUX,2007,1,150,45,5,0,3,0,3,2,1300,117,6,13,1141,61,86,5,184,90,193
708,Luxembourg,LUX,2008,1,155,46,5,0,3,0,3,2,1270,116,6,14,1144,61,88,5,186,88,191
709,Luxembourg,LUX,2009,1,160,47,6,0,3,0,3,2,1263,117,6,14,1164,61,90,5,191,88,193
710,Luxembourg,LUX,2010,1,168,49,6,0,3,0,3,2,1262,117,6,15,1175,63,94,5,195,88,194
711,Luxembourg,LUX,2011,1,175,50,6,0,3,0,2,2,1254,118,6,15,1184,63,98,6,198,87,194
712,Luxembourg,LUX,2012,1,183,51,6,0,3,0,2,2,1251,119,6,15,1197,63,102,6,202,87,196
713,Luxembourg,LUX,2013,1,190,53,6,0,3,0,2,2,1253,120,7,15,1209,64,106,6,204,87,197
714,Luxembourg,LUX,2014,1,197,53,7,0,3,0,2,2,1236,120,7,15,1216,64,109,6,203,86,197
715,Luxembourg,LUX,2015,1,207,54,7,0,3,0,3,2,1222,123,7,15,1207,64,111,6,205,85,197
716,Luxembourg,LUX,2016,1,214,53,7,0,3,0,2,2,1212,123,7,16,1195,62,110,7,204,84,197
717,Luxembourg,LUX,2017,1,223,54,7,0,3,0,2,2,1253,128,7,16,1226,64,113,7,210,86,201
718,Luxembourg,LUX,2018,1,232,56,7,0,3,0,2,2,1290,132,6,16,1258,66,116,7,215,88,206
719,Luxembourg,LUX,2019,1,241,57,8,0,3,0,2,2,1332,137,6,17,1295,68,119,7,221,90,212
720,Malta,MLT,1990,3,65,20,1,0,5,1,3,2,1325,93,28,1,615,98,51,0,106,37,88
721,Malta,MLT,1991,3,69,21,1,0,5,1,3,2,1313,96,27,1,619,99,52,0,109,37,90
722,Malta,MLT,1992,3,73,22,1,0,5,1,4,2,1304,101,26,1,626,100,53,0,112,37,92
723,Malta,MLT,1993,3,76,22,1,0,5,1,4,2,1285,103,24,1,635,98,54,0,113,37,93
724,Malta,MLT,1994,3,81,23,1,0,5,1,5,2,1261,107,23,1,638,93,56,0,113,38,94
725,Malta,MLT,1995,3,85,24,1,0,5,0,5,2,1266,115,22,1,655,92,58,0,116,38,96
726,Malta,MLT,1996,2,89,25,1,0,5,1,5,2,1282,121,22,1,668,88,61,0,118,39,97
727,Malta,MLT,1997,3,92,26,1,0,5,1,3,2,1290,129,19,1,682,89,64,0,122,40,99
728,Malta,MLT,1998,5,97,27,1,0,4,1,2,2,1279,135,17,1,686,91,66,0,122,39,99
729,Malta,MLT,1999,5,100,28,1,0,4,1,2,2,1305,144,16,1,702,93,69,0,124,39,100
730,Malta,MLT,2000,4,104,29,1,0,4,0,2,2,1310,150,14,1,721,95,73,0,122,39,102
731,Malta,MLT,2001,2,108,31,1,0,4,0,2,2,1312,155,13,1,737,99,76,0,121,40,104
732,Malta,MLT,2002,3,112,33,1,0,5,0,2,2,1325,158,12,1,755,103,78,0,127,41,107
733,Malta,MLT,2003,2,115,34,1,0,5,0,2,1,1323,157,12,1,768,107,79,1,129,42,109
734,Malta,MLT,2004,4,119,34,1,0,4,0,2,1,1302,151,12,1,777,110,79,1,129,42,110
735,Malta,MLT,2005,2,124,35,1,0,4,0,2,1,1287,147,12,2,782,109,79,1,131,41,109
736,Malta,MLT,2006,2,129,36,1,0,5,1,2,1,1279,145,12,2,790,110,80,1,129,41,110
737,Malta,MLT,2007,2,133,37,1,0,5,1,2,1,1280,146,12,2,810,112,82,1,131,41,110
738,Malta,MLT,2008,2,138,39,1,0,5,1,2,1,1284,149,13,2,831,113,84,1,132,41,111
739,Malta,MLT,2009,2,144,40,1,0,5,1,2,1,1292,151,13,2,851,111,86,1,132,40,111
740,Malta,MLT,2010,2,150,41,1,0,5,1,2,1,1297,151,13,2,868,107,87,1,134,40,110
741,Malta,MLT,2011,2,157,42,1,0,5,0,2,1,1338,155,13,2,885,103,89,1,134,40,112
742,Malta,MLT,2012,2,163,43,1,0,5,1,2,1,1357,160,12,2,901,102,90,1,135,40,113
743,Malta,MLT,2013,2,170,44,1,0,4,0,2,1,1349,165,13,2,913,107,92,1,139,40,113
744,Malta,MLT,2014,2,178,45,1,0,4,1,2,1,1355,166,13,3,928,113,93,1,142,40,115
745,Malta,MLT,2015,1,186,45,1,0,4,0,2,1,1345,169,13,3,919,114,94,1,141,39,113
746,Malta,MLT,2016,2,195,47,1,0,4,0,2,1,1390,175,13,3,941,116,97,1,145,40,117
747,Malta,MLT,2017,2,204,48,1,0,4,0,2,1,1419,181,12,3,960,118,99,1,149,40,119
748,Malta,MLT,2018,2,211,50,1,0,4,0,1,1,1451,185,12,3,979,120,102,1,152,40,121
749,Malta,MLT,2019,2,220,52,1,0,4,0,1,1,1491,192,11,3,1002,123,105,1,157,40,124
750,Moldova,MDA,1990,141,544,153,17,0,499,34,54,199,21003,1213,704,103,6280,322,101,12,1830,3144,4016
751,Moldova,MDA,1991,119,566,167,13,0,490,38,78,227,22998,1183,641,88,6444,364,119,9,1923,3363,4304
752,Moldova,MDA,1992,108,576,163,9,0,437,37,70,236,22613,1112,589,79,6032,360,121,7,1836,3148,4067
753,Moldova,MDA,1993,97,593,171,9,0,412,35,98,269,24183,1116,543,71,6086,389,129,6,1888,3270,4224
754,Moldova,MDA,1994,98,607,184,10,0,456,25,133,361,27295,1243,522,68,6622,456,149,7,2100,3788,4861
755,Moldova,MDA,1995,89,616,184,11,0,438,28,128,415,28185,1289,502,60,6601,474,159,8,2117,3944,5036
756,Moldova,MDA,1996,77,621,174,11,0,395,25,156,418,26882,1222,468,53,6108,453,153,8,1981,3684,4704
757,Moldova,MDA,1997,64,626,161,9,0,343,24,139,382,24834,1125,438,46,5487,407,142,6,1830,3337,4255
758,Moldova,MDA,1998,56,644,154,8,0,344,18,136,383,23865,1072,414,40,5211,397,139,6,1761,3157,4030
759,Moldova,MDA,1999,48,671,155,8,0,343,14,161,416,24482,1083,383,36,5229,407,143,6,1804,3263,4115
760,Moldova,MDA,2000,48,697,153,7,0,329,13,193,441,24798,1085,343,34,5267,397,145,5,1795,3374,4224
761,Moldova,MDA,2001,43,725,152,6,0,329,17,162,452,24859,1068,297,32,5248,378,145,4,1765,3417,4266
762,Moldova,MDA,2002,43,746,158,6,0,326,13,184,471,26021,1079,252,28,5400,376,151,4,1840,3523,4400
763,Moldova,MDA,2003,41,762,161,5,0,316,10,186,490,26725,1101,234,26,5557,376,155,3,1859,3641,4540
764,Moldova,MDA,2004,40,777,158,4,0,318,10,216,499,26074,1102,221,23,5623,356,155,3,1770,3661,4566
